image_id,red_median,red_iqr,green_iqr,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_InterquartileRange,original_firstorder_Range,original_glcm_Autocorrelation,original_gldm_LargeDependenceEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_ngtdm_Strength,mel_keratosis,neither
ISIC_0000177,109,80,52,134.0,183.0,27.0,79.0,8.320583351363522,4.76913730255164,1.458256668440418,0.2174548111287007,3.2339794958489776,1.1876206132513758,0,1
ISIC_0000179,226,26,43,166.0,182.0,8.0,88.0,6.5733125987481085,4.66702819956616,1.458611108157002,0.2560938283993754,2.6656547598735942,0.0717029015053904,0,1
ISIC_0000181,166,88,64,174.0,198.0,12.0,62.0,4.024606613857491,5.382022471910112,3.384841592068126,0.942565220181684,2.845064388435836,0.0987683664649956,0,1
ISIC_0000182,209,26,38,173.0,190.0,10.0,48.0,3.535859160490492,5.024539877300613,1.4959872363499347,0.5233227105338318,2.3479266849016964,0.0556048086811589,0,1
ISIC_0000184,208,64,57,155.0,199.0,28.0,111.0,21.26596272220047,5.073126142595978,2.15064001712045,0.1026410917050743,3.2903289672604727,0.6245423214989835,0,1
ISIC_0000185,170,23,21,157.0,174.0,9.0,129.0,16.48889414098973,5.176991150442478,2.157344929547832,0.133873250038422,2.3875768545285063,0.9396370648393652,0,1
ISIC_0000186,176,61,49,170.0,196.0,14.5,51.0,3.4377900183982346,4.7591339648173205,1.464084338670759,0.5772750609835647,2.5003735597780583,0.2035252296272445,0,1
ISIC_0000188,216,24,29,167.0,187.0,10.0,214.0,44.87568280575977,4.895920066611158,1.5578236490686708,0.0383852643624764,2.9651035938544554,1.2623069461365186,0,1
ISIC_0000189,194,34,42,149.0,188.0,20.0,146.0,11.034743026792457,4.874553799082101,1.4685071330270634,0.1655418696711659,3.256958291937037,0.6154395664812616,0,1
ISIC_0000190,169,80,78,188.0,212.0,11.0,110.0,13.54994815004221,4.626625860749809,1.4509712382778848,0.117683714220905,2.706645572352277,0.3526998648846635,0,1
ISIC_0000191,135,74,73,107.0,156.0,23.0,172.0,32.14476728685392,4.547252747252747,1.5877631033000223,0.06099109244482,3.481091972640674,0.8098160906451063,0,1
ISIC_0000192,157,97,78,181.0,204.0,13.0,121.0,17.66379142382704,4.832238113645149,1.5474170047288562,0.0920736259144641,2.7030629001740927,0.3858708108274524,0,1
ISIC_0000193,160,79,64,178.60000000000002,202.0,13.0,73.0,9.70361101320448,5.344656172328087,1.706836164034622,0.1923048637912667,2.867798312294589,0.2905459512930424,0,1
ISIC_0000196,207,76,97,195.0,204.0,5.0,57.0,6.371973512756041,4.626281807823776,1.4534908665840418,0.2623461542376107,2.6622652281762864,0.029465419025878,0,1
ISIC_0000197,190,72,84,188.0,198.0,5.0,32.0,4.170369599667766,5.267362505018065,1.5244518897956043,0.3733488234545501,2.120839816487256,0.0824611112080785,0,1
ISIC_0000198,125,24,17,110.0,134.0,12.0,57.0,5.788323633603239,4.774117647058824,1.521343425531852,0.3039740848824783,2.6571947949906707,0.2192884818598098,0,1
ISIC_0000199,84,91,37,147.0,168.0,11.0,70.0,8.221181199752628,4.637668161434978,1.433455418944717,0.1939515616532112,2.4393343292830343,0.1671813810035914,0,1
ISIC_0000201,88,71,74,146.0,189.0,24.0,134.0,19.31276486401012,4.781716417910448,1.5910131851110785,0.0976490343779917,3.224298575463705,0.7509918760627246,0,1
ISIC_0000202,214,42,62,201.0,216.0,7.0,88.0,8.768531935024622,4.773366418527709,1.4744197930590452,0.1738499930518354,2.130722696663473,0.3863213399503722,0,1
ISIC_0000203,210,45,54,206.0,232.0,14.0,88.0,11.131373999484843,5.452554744525547,2.82995226312041,0.247953963267635,2.9054025108585617,0.2339285436489055,0,1
ISIC_0000204,134,61,51,199.0,226.0,13.0,137.0,24.927136299315144,4.855564995751911,1.4931325636584842,0.06463129981912,2.9486907845059416,0.4819207453731096,0,1
ISIC_0000205,211,46,68,227.0,245.0,9.0,83.0,15.513944313958683,5.327182398864442,1.6065622257617205,0.106562830094068,2.3427024233698304,0.5673730102402921,0,1
ISIC_0000206,188,102,108,194.0,205.0,5.0,65.0,6.191491173757129,4.341429238673517,1.410802420452017,0.261890998480405,2.5451755048623976,0.0259249779059834,0,1
ISIC_0000207,210,36,38,190.0,220.0,15.0,158.0,32.97957426560368,4.831138652207591,1.5631855954291192,0.0530518459971222,2.910598308503685,0.9429927072100291,0,1
ISIC_0000208,216,39,50,195.0,210.0,8.0,112.0,14.358838268593416,5.2124326970141945,2.8487897904418595,0.2225723252947204,2.77606619493245,0.3972272819991625,0,1
ISIC_0000209,186,60,60,165.8,198.0,17.0,117.0,8.179380499007292,4.6254738438210765,1.4422191066448726,0.2103556744306429,2.8557705356107848,0.2409060667481549,0,1
ISIC_0000211,140,122,102,178.0,195.0,9.0,53.0,8.734337219460997,4.980284775465498,1.4968617897492225,0.1774237787821581,2.2826346818543586,0.5278195844200871,0,1
ISIC_0000212,166,79,72,164.0,224.0,26.0,251.0,67.42716956120803,4.739252995066948,3.756750813366064,2.473239703902851,3.1793334188613747,2.084012487890502,0,1
ISIC_0000213,206,47,56,205.0,217.0,6.0,30.0,3.998487779702468,5.007710100231303,1.6169076870708097,0.4093961017390645,1.8580218340827688,0.8138781804163454,0,1
ISIC_0000214,114,81,92,120.0,195.0,31.0,198.0,52.32726566895399,3.904392764857881,1.3666554694422324,0.0310766767554729,3.5972410751998707,0.8444005214685228,0,1
ISIC_0000215,219,42,70,221.0,241.0,9.0,66.0,8.21589382927222,4.97944377267231,1.502307853169795,0.2017587353029847,2.571297566215048,0.2377416902662187,0,1
ISIC_0000216,156,68,51,192.0,204.0,7.0,67.0,11.003456332412432,4.822279459111397,1.4954030534475924,0.1445645515983918,2.6177384510073387,0.1555157871514697,0,1
ISIC_0000217,199,47,64,198.0,224.0,13.0,195.0,47.87342375467975,5.047440699126092,1.5873791314377752,0.035799190352238,2.9496088491666,0.8003709817704173,0,1
ISIC_0000218,191,89,100,190.0,203.0,7.0,63.0,11.155258115219048,4.781731909845789,1.465062168895935,0.1411890425985965,2.677807619715301,0.2213362587964573,0,1
ISIC_0000219,233,38,50,191.0,210.0,11.0,198.0,42.70249796599356,5.240365774003919,1.7097698775125587,0.0485884593652286,3.0830685280976,1.3837346940521793,0,1
ISIC_0000220,204,52,84,209.5,239.0,15.0,136.0,30.941652816558083,5.0703517587939695,1.580099094849588,0.0562488160562934,2.8666967376040486,2.199923922400849,0,1
ISIC_0000221,151,85,82,183.0,201.0,9.0,54.0,4.767295870980224,5.051668460710442,2.183412117933651,0.5184557598927957,2.478292393335248,0.1120429624197116,0,1
ISIC_0000222,165,52,50,179.5,196.0,9.0,90.0,4.15671228132484,4.964323189926548,1.4930944439514362,0.3891642009431543,2.3561429899144084,0.3598902092949927,0,1
ISIC_0000223,195,47,52,181.0,197.0,8.0,96.0,4.17686807842317,5.10231744643638,1.514587591339276,0.3949931203335607,2.3412130751868445,0.2390146692927706,0,1
ISIC_0000224,184,74,76,179.7,213.0,18.0,229.0,70.27199721530545,4.491721854304636,1.4281843602771631,0.0219379139685383,3.058255435239586,2.470967443152873,0,1
ISIC_0000225,126,95,81,169.0,189.0,10.0,52.0,3.2083214810917027,4.5524017467248905,1.4306075687179254,0.6169381933328693,2.5382623243102422,0.0716527562313522,0,1
ISIC_0000226,165,91,95,175.5,200.0,13.0,53.0,4.317110538624265,5.256083429895712,2.215669599426282,0.6148376298590108,2.7845011990289628,0.0747244620146417,0,1
ISIC_0000227,70,83,52,162.0,185.0,12.0,97.0,12.04940738978105,4.950617283950617,1.48361579895821,0.136486631153722,2.803402368813346,0.3145526875751687,0,1
ISIC_0000229,157,77,68,174.0,201.0,13.0,187.0,48.46695068351205,4.631696428571429,1.4878258153324897,0.0387752022022517,3.029345398492622,0.9544149318018664,0,1
ISIC_0000231,126,39,35,156.0,182.0,13.0,96.0,11.195406668806786,4.966789667896679,1.4972936008496942,0.150031907129785,2.903008038782692,0.1907978290660006,0,1
ISIC_0000232,164,43,38,168.0,191.0,13.0,62.0,7.619087013942041,4.924392439243924,1.5223798236108668,0.2267966182697374,2.657751249591784,0.1681211599420811,0,1
ISIC_0000233,198,31,35,179.0,194.0,7.0,85.0,4.0079572914316834,5.188042922841083,1.547670253555285,0.4014045118202523,2.0779581396798386,0.242659808840899,0,1
ISIC_0000234,213,34,63,197.0,216.0,11.0,59.0,8.262604958921866,4.959519291587603,1.472016861685268,0.1958966738432216,2.448158651376436,0.176571749133235,0,1
ISIC_0000235,144,87,60,175.0,203.29999999999995,15.0,91.0,4.964206989486273,5.030944625407166,1.4664167390849712,0.4186563443176014,2.820780429148196,0.2058830842678469,0,1
ISIC_0000236,164,69,67,204.0,212.0,4.0,27.0,3.99512734082397,5.470145239376008,1.545985008910015,0.3890731005283115,1.8846135428842832,1.3333333333333333,0,1
ISIC_0000237,170,63,83,165.0,187.0,12.0,135.0,31.070925846465904,5.040840840840841,1.5123081317678193,0.0517514142238784,2.879777248115402,1.2721403868323298,0,1
ISIC_0000239,62,87,64,213.0,233.0,11.0,117.0,30.254481045053,5.146960587842352,2.865351467902399,0.0897423120055019,2.8058216734917147,1.0582424691903491,0,1
ISIC_0000240,201,60,95,128.0,160.0,22.0,50.0,6.564160360666588,5.343245539507222,1.7526020458382527,0.3271661920504417,2.962651139630414,0.2493373708326979,0,1
ISIC_0000242,201,36,61,166.0,173.0,3.0,25.0,1.0563680655188905,5.244071717755928,1.5771695739080396,1.550841790957255,1.9914285950044504,0.1690140845070422,0,1
ISIC_0000243,195,40,51,171.0,181.0,5.0,32.0,2.7557026450035025,5.221419975932611,1.53308738272988,0.8384065356676339,2.7673591976237795,0.014251781472684,0,1
ISIC_0000244,206,37,61,146.0,158.0,6.0,54.0,7.678808519155567,4.70995923121724,1.4621977707437104,0.2138955074832212,2.490481279441493,0.0684472556573018,0,1
ISIC_0000245,211,23,31,125.0,145.0,9.0,34.0,3.658776674014732,5.214507129572226,1.6942907471730253,0.542562027676684,2.2612510140179287,0.2254709530706165,0,1
ISIC_0000246,235,12,28,154.0,161.0,4.0,23.0,3.95643987088909,5.088870431893688,1.536422055224098,0.3957614076336635,1.922946202796732,0.0857142857142857,0,1
ISIC_0000247,219,27,52,144.0,151.0,4.0,32.0,1.755812288466545,4.434047350620068,2.0640298075449497,1.7613458276095546,2.435575870830672,0.0256410256410256,0,1
ISIC_0000250,204,46,52,152.0,174.0,12.0,76.0,9.24819080064902,4.970068027210885,1.9916132401142888,0.2303860914984078,2.4974223748581164,0.2334407447189401,0,1
ISIC_0000251,162,139,123,139.0,155.0,9.0,43.0,5.557557362567668,4.651612903225806,1.5118686392252654,0.3216619836362455,2.5254195847578416,0.1347780323199801,0,1
ISIC_0000252,167,60,71,150.0,167.0,8.5,49.0,3.7240892097890654,5.076580587711487,1.487684713732219,0.4606805652571831,2.3208430313466826,0.0708181738369991,0,1
ISIC_0000253,202,51,79,131.0,140.70000000000005,5.0,27.0,3.9707104279185694,4.962732919254658,1.5111268304423815,0.3844605914869164,1.84050271528962,0.3428571428571428,0,1
ISIC_0000254,200,57,95,147.0,164.0,8.0,51.0,8.315500350252655,5.288677614520311,1.573698373735349,0.2066044722510515,2.5415241171213254,0.2396445310863962,0,1
ISIC_0000255,208,29,50,147.0,157.0,5.0,29.0,3.240647423925016,4.66820987654321,1.4534314229793217,0.6120601130560445,2.433640315550328,0.0285238887568338,0,1
ISIC_0000256,86,106,62,115.0,135.0,10.0,43.0,6.777690308392063,4.451871657754011,1.408192564480763,0.2461945174572614,2.513659245583006,0.130647795318454,0,1
ISIC_0000258,186,36,61,143.0,180.0,22.0,64.0,4.721396186933271,5.215929203539823,2.0541516996101583,0.6769604559949899,3.2697213224131123,0.1138794342334165,0,1
ISIC_0000259,206,15,25,156.0,185.0,18.0,50.0,5.774991835261229,5.530120481927711,6.942214796060759,1.676034738192825,2.8510983461373485,0.5712260807937632,0,1
ISIC_0000260,190,49,48,125.0,141.0,7.0,57.0,8.366398211111555,4.723563696919234,1.4657382862169914,0.1851370255430664,2.1711898356770822,0.1696637110254198,0,1
ISIC_0000261,184,51,59,126.0,137.0,7.0,27.0,3.722030629692229,4.99203187250996,1.4960146092459998,0.4516835121777474,2.116102834201117,0.0851063829787234,0,1
ISIC_0000262,192,48,65,127.0,141.0,7.0,51.0,8.702569459055976,5.751145038167939,1.576860273665892,0.1872361583068895,2.3257463251650963,0.4266277503367758,0,1
ISIC_0000263,210,79,142,219.0,231.0,6.0,29.0,2.4150211265257333,4.869201520912547,1.4892890962529128,0.9365734445246916,2.658707674693736,0.0167973124300111,0,1
ISIC_0000264,229,19,38,207.0,247.0,25.0,173.0,44.04995827089388,4.992058990357346,1.7054129300994916,0.0507870156658793,3.393491752963804,1.6772119189338512,0,1
ISIC_0000265,179,60,66,142.0,152.0,5.0,60.0,5.076544208513688,4.665987780040733,1.4480258144642932,0.3249135292196728,2.463266148010132,0.1030503834777201,0,1
ISIC_0000268,204,26,33,116.0,160.0,23.0,128.0,28.157091194695127,5.145675265553869,1.5751242456399686,0.0613551998270533,3.335418495026992,1.3482743862106532,0,1
ISIC_0000269,176,48,60,147.0,162.0,8.0,62.0,7.812047630325508,4.652910052910053,1.431818099254464,0.2091954919384909,2.5074075575958537,0.0857648099027409,0,1
ISIC_0000274,174,104,96,149.0,198.0,39.0,67.0,6.280857880064273,4.756385068762279,1.462796074700763,0.372407032517309,3.2772123037877616,0.2598276075682755,0,1
ISIC_0000275,199,27,60,157.0,197.0,23.0,62.0,6.50927009787342,5.1536585365853655,1.5336703660254414,0.2999334282482667,3.228599545086804,0.7808666824532324,0,1
ISIC_0000276,190,86,75,192.0,203.0,5.0,24.0,1.870997436602709,4.864067439409905,1.489307392581538,1.1661189771062246,2.5509736622245027,0.0147510755992624,1,0
ISIC_0000277,186,38,66,176.0,191.0,7.0,35.0,3.732459433901892,4.9753086419753085,1.5228523994977792,0.458728997120357,2.1971693255085896,0.066042927903137,1,0
ISIC_0000278,228,10,20,167.0,188.0,11.0,52.0,6.694785873184932,5.735582154515778,1.780264392142319,0.3047440421541171,2.8931526045656635,0.1336931608281937,1,0
ISIC_0000281,160,50,45,164.0,210.0,24.0,109.0,11.00364112250486,5.02947086403215,1.5224298739003697,0.2016227801006709,3.4410966046935965,0.2981225404612104,1,0
ISIC_0000282,206,28,42,163.0,177.0,7.0,55.0,5.226999942238681,4.884682585905649,1.4883254299819222,0.3457091223671338,2.726338030230972,0.0601740554287452,1,0
ISIC_0000283,118,138,90,169.0,191.0,13.0,76.0,7.666123112955359,4.998338870431894,1.5253682463939005,0.2279539717311352,2.6919413355101405,0.1392691029900332,1,0
ISIC_0000285,211,31,53,171.0,190.0,11.0,111.0,22.853956719777344,4.720775623268698,1.4779699411053695,0.0699200181503092,2.688676985260289,0.5024293383668766,1,0
ISIC_0000288,232,35,58,215.0,253.0,23.0,121.0,24.52060772708208,5.474035989717224,3.321463803656408,0.2012932772238607,3.28887252957787,0.8194722751308656,1,0
ISIC_0000289,218,81,90,161.0,208.0,23.0,188.0,49.35847540423754,5.200908632004039,1.5591645222445707,0.0455145131297381,3.566477028015669,1.97313105307265,1,0
ISIC_0000290,149,46,51,43.0,200.0,44.25,203.0,50.25351120895896,4.8722084367245655,1.5988617025614968,0.1152586862216538,4.126503769275379,2.0650763914642742,1,0
ISIC_0000292,218,26,35,169.0,200.0,19.0,112.0,24.27405976482153,4.941458733205375,1.6832749697414058,0.0736022535553331,3.0364635701312617,0.5474397807022813,1,0
ISIC_0000293,196,53,51,32.0,237.0,185.0,222.0,65.2567700670619,5.197930142302717,1.562771615259127,0.1295733468592928,3.6795359838265296,8.56129851951963,1,0
ISIC_0000294,223,17,52,185.0,204.0,11.0,86.0,10.751346360802357,5.335135135135135,1.9070350707740564,0.1909058586808992,2.7859101165001947,0.2120397909871594,1,0
ISIC_0000295,120,54,32,131.0,162.0,15.0,179.0,40.06558309386973,4.016317016317016,1.3618315721546472,0.0488796115015631,2.8717921101768344,0.742690973059226,1,0
ISIC_0000297,112,91,47,144.0,186.6,26.0,120.0,10.80488946911819,4.295867768595041,1.387499665019243,0.1752666168704227,3.038379089463876,0.3627297297812079,1,0
ISIC_0000298,82,37,25,92.0,123.0,13.0,114.0,15.185726171418942,3.838187702265372,1.350244090458593,0.1001454314071691,2.7128061518915407,0.3486847564517467,1,0
ISIC_0000299,96,57,31,124.0,173.60000000000002,28.0,168.0,30.10113060485968,4.7717277486911,1.4876671292677246,0.0625566934112417,3.3830895775806384,0.7513291935549332,1,0
ISIC_0000300,189,62,56,168.0,208.6000000000001,23.0,214.0,64.61541090168654,4.253639846743295,1.835443766164765,0.0328903475452514,3.046905637881957,0.667834336799854,1,0
ISIC_0000301,101,28,16,37.0,162.0,112.0,162.0,27.67334860011187,4.417849898580122,1.5485487933263296,0.1662739259854191,3.418941547319341,1.532014823144234,1,0
ISIC_0000302,122,75,41,156.0,202.0,25.0,199.0,60.11745759470218,4.739130434782608,1.6793264232948524,0.0366503989630487,3.3670773622526355,0.9780319828163364,1,0
ISIC_0000303,133,74,50,36.0,157.0,101.0,154.0,20.34804489385019,4.565703634669152,2.042420151613361,0.2295073203125776,3.921421843414501,0.6007507328352096,1,0
ISIC_0000306,119,41,21,102.0,122.0,9.0,79.0,9.013378060374452,4.573684210526316,1.4462523609225078,0.1687910135307016,2.4082345080800764,0.2673332600813097,1,0
ISIC_0000307,131,50,44,63.0,201.0,36.0,240.0,52.58371046905416,4.687258687258687,1.4630973923675192,0.0663469044171084,4.075159430903177,2.011579035265956,1,0
ISIC_0000310,102,42,25,139.0,186.0,25.75,207.0,49.09552403370771,4.541607898448519,1.5188506328990623,0.0398730393244817,3.3263072543477907,1.04496302944822,1,0
ISIC_0000311,221,34,43,78.0,202.0,25.0,211.0,52.29196304562048,5.047430830039525,2.40944227374824,0.0864780600318724,3.838234603245411,0.92212028267084,1,0
ISIC_0000313,226,34,56,191.0,219.0,17.0,62.0,2.646173964923965,4.22964509394572,1.3893609120570432,0.7924852530054347,2.6361609219328823,0.0545173718960571,1,0
ISIC_0000314,127,84,41,180.0,201.0,12.0,56.0,4.35372166945615,4.804794520547945,1.4500661940453166,0.3555996238666605,2.396281892257725,0.052163818970741,1,0
ISIC_0000315,180,66,48,162.0,197.0,20.0,69.0,7.014009911416442,4.022075055187638,1.369553506526072,0.2335727463894411,2.788054193130673,0.1169244312838879,0,1
ISIC_0000316,244,14,41,203.0,236.0,23.0,55.0,5.885065781695969,4.837708830548926,1.6573584539338095,0.3410292134461514,2.9879082553738976,0.0630818910646809,0,1
ISIC_0000317,233,51,61,188.0,208.0,10.0,46.0,5.852501820250833,3.844574780058651,1.3502755468215994,0.2649037959482038,2.4569918608311903,0.1290322580645161,0,1
ISIC_0000319,125,69,41,136.0,182.0,24.0,182.0,47.8642195437333,3.6063492063492064,1.360304544427162,0.0357597947683838,3.1861531241584347,1.4742218675179568,0,1
ISIC_0000320,228,23,47,198.0,222.0,13.0,103.0,15.077078191356968,4.776105362182502,1.460535200945838,0.1039382151057875,2.669893501954625,0.21557417266271,0,1
ISIC_0000321,182,59,48,156.0,197.0,24.0,84.0,6.710079219191952,4.4447391688771,1.4301396078965571,0.2806187437660726,3.0091538029267566,0.1013512052751053,0,1
ISIC_0000322,192,75,55,134.0,160.0,14.0,73.0,5.684635090329991,4.744518589132508,1.4915633822158652,0.3048663156349628,2.6410111649433747,0.1261615365726413,0,1
ISIC_0000323,219,10,19,175.0,198.0,12.0,75.0,8.778933147496087,4.555125725338491,1.4247211159749629,0.1829656375609341,2.529514586686183,0.2958072162999375,0,1
ISIC_0000324,218,26,28,149.0,185.0,19.0,99.0,10.63423078995739,4.314832535885167,1.4977442074764389,0.165124370328362,2.8717218811180505,0.1611472650399607,0,1
ISIC_0000325,174,72,57,179.0,221.0,25.0,98.0,6.323999432160437,5.0495575221238935,1.4825048695014005,0.3081696685686886,3.229762661945955,0.2947172772175345,0,1
ISIC_0000326,190,56,53,168.0,198.0,20.0,91.0,14.312256512107554,4.210965435041716,1.391880942023613,0.1072120699421605,2.8370549551697204,0.2357865717365943,0,1
ISIC_0000327,188,79,67,159.0,194.0,22.0,82.0,6.672963870435391,4.514654161781946,1.4181677078563917,0.2694356993942418,2.961904077514431,0.130173714143926,0,1
ISIC_0000328,253,9,30,201.0,242.0,23.0,73.0,6.631960261253772,4.650501672240803,1.567122697815695,0.337425069702583,3.001231661252011,0.1125435662735434,0,1
ISIC_0000329,174,63,52,183.0,217.0,21.0,79.0,6.116561578128242,4.591608391608392,1.4452320688586913,0.2830446963259727,2.845432325730557,0.1622984390880269,0,1
ISIC_0000330,99,111,74,170.0,200.0,17.0,80.0,8.781421114585356,4.033407572383074,1.4479521010388945,0.1871913520836443,2.759116139771729,0.1688519399764373,0,1
ISIC_0000331,162,57,39,148.0,174.0,14.0,67.0,3.869850697515077,3.920037629350894,1.3444485743741397,0.4581424457285383,2.487585866728532,0.0315912790042611,0,1
ISIC_0000332,193,48,44,179.0,197.0,10.0,55.0,4.070097048545325,4.708165997322624,1.4490428132313382,0.3693358519783674,2.132553465550324,0.1310165284252588,0,1
